X1,airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,totalcap
43669,NS,16136,NGB,3387,SJW,6347,160,0,108
43670,NS,16136,NGB,3387,ZUH,6355,160,0,108
43671,NS,16136,NKG,3388,FOC,3385,160,0,108
43672,NS,16136,NKG,3388,JJN,6386,160,0,108
43673,NS,16136,NKG,3388,SJW,6347,160,0,19
43674,NS,16136,NKG,3388,XMN,3383,160,0,149
43675,NS,16136,NNG,3373,CKG,3393,160,0,108
43676,NS,16136,NNG,3373,HAK,4120,160,0,189
43677,NS,16136,SHA,3391,SJW,6347,160,0,108
43678,NS,16136,SHP,6429,SJW,6347,160,0,108
43679,NS,16136,SHP,6429,TAO,3390,160,0,108
43680,NS,16136,SJW,6347,CAN,3370,160,0,149
43681,NS,16136,SJW,6347,CKG,3393,160,0,108
43682,NS,16136,SJW,6347,CTU,3395,160,0,149
43683,NS,16136,SJW,6347,HGH,3386,160,0,19
43684,NS,16136,SJW,6347,KMG,3382,160,0,149
43685,NS,16136,SJW,6347,NGB,3387,160,0,108
43686,NS,16136,SJW,6347,NKG,3388,160,0,19
43687,NS,16136,SJW,6347,SHA,3391,160,0,108
43688,NS,16136,SJW,6347,SHP,6429,160,0,108
43689,NS,16136,SJW,6347,SZX,3374,160,0,149
43690,NS,16136,SJW,6347,WNZ,6392,160,0,189
43691,NS,16136,SJW,6347,XIY,3379,160,0,108
43692,NS,16136,SJW,6347,ZQZ,10940,160,0,108
43693,NS,16136,SYX,4030,HGH,3386,160,0,108
43694,NS,16136,SZX,3374,SJW,6347,160,0,149
43695,NS,16136,TAO,3390,SHP,6429,160,0,108
43696,NS,16136,TSN,3368,CGO,3375,160,0,189
43697,NS,16136,WNZ,6392,CGO,3375,160,0,189
43698,NS,16136,WNZ,6392,CKG,3393,160,0,189
43699,NS,16136,WNZ,6392,CSX,3371,160,0,189
43700,NS,16136,WNZ,6392,HAK,4120,160,0,189
43701,NS,16136,WNZ,6392,SJW,6347,160,0,189
43702,NS,16136,WNZ,6392,WUH,3376,160,0,149
43703,NS,16136,WNZ,6392,XIY,3379,160,0,149
43704,NS,16136,WUH,3376,WNZ,6392,160,0,149
43705,NS,16136,XIY,3379,KWL,3372,160,0,108
43706,NS,16136,XIY,3379,MIG,6400,160,0,108
43707,NS,16136,XIY,3379,SJW,6347,160,0,108
43708,NS,16136,XIY,3379,WNZ,6392,160,0,149
43709,NS,16136,XMN,3383,NKG,3388,160,0,149
43710,NS,16136,ZQZ,10940,SJW,6347,160,0,108
43711,NS,16136,ZUH,6355,NGB,3387,160,0,108
43712,NT,1539,ACE,1055,LPA,1054,160,0,19
43713,NT,1539,ACE,1055,TFN,1057,160,0,66
43714,NT,1539,AGA,1064,LPA,1054,Y,0,66
43715,NT,1539,BJL,1050,LPA,1054,Y,0,86
43716,NT,1539,CMN,1074,LPA,1054,Y,0,66
43717,NT,1539,DKR,1084,LPA,1054,160,0,86
43718,NT,1539,DKR,1084,TFN,1057,160,0,86
43719,NT,1539,EUN,5672,LPA,1054,Y,0,66
43720,NT,1539,FNC,4091,LPA,1054,160,0,78
43721,NT,1539,FNC,4091,PDL,1633,160,0,78
43722,NT,1539,FUE,1051,LPA,1054,160,0,66
43723,NT,1539,FUE,1051,TFN,1057,160,0,66
43724,NT,1539,GMZ,5659,TFN,1057,Y,0,66
43725,NT,1539,LIS,1638,LPA,1054,Y,0,86
43726,NT,1539,LPA,1054,ACE,1055,160,0,19
43727,NT,1539,LPA,1054,AGA,1064,Y,0,66
43728,NT,1539,LPA,1054,BJL,1050,Y,0,86
43729,NT,1539,LPA,1054,CMN,1074,Y,0,66
43730,NT,1539,LPA,1054,DKR,1084,160,0,86
43731,NT,1539,LPA,1054,EUN,5672,Y,0,66
43732,NT,1539,LPA,1054,FNC,4091,160,0,78
43733,NT,1539,LPA,1054,FUE,1051,160,0,66
43734,NT,1539,LPA,1054,LIS,1638,Y,0,86
43735,NT,1539,LPA,1054,RAI,5674,Y,0,86
43736,NT,1539,LPA,1054,RAK,1075,Y,0,86
43737,NT,1539,LPA,1054,SPC,1053,160,0,66
43738,NT,1539,LPA,1054,TFN,1057,160,0,66
43739,NT,1539,LPA,1054,TFS,1056,160,0,66
43740,NT,1539,LPA,1054,VDE,1052,160,0,66
43741,NT,1539,PDL,1633,FNC,4091,160,0,78
43742,NT,1539,RAI,5674,LPA,1054,Y,0,86
43743,NT,1539,RAK,1075,LPA,1054,Y,0,86
43744,NT,1539,SPC,1053,LPA,1054,160,0,66
43745,NT,1539,SPC,1053,TFN,1057,160,0,66
43746,NT,1539,TFN,1057,ACE,1055,160,0,66
43747,NT,1539,TFN,1057,DKR,1084,160,0,86
43748,NT,1539,TFN,1057,FUE,1051,160,0,66
43749,NT,1539,TFN,1057,GMZ,5659,Y,0,66
43750,NT,1539,TFN,1057,LPA,1054,160,0,19
43751,NT,1539,TFN,1057,SPC,1053,160,0,66
43752,NT,1539,TFN,1057,VDE,1052,160,0,66
43753,NT,1539,TFS,1056,LPA,1054,160,0,66
43754,NT,1539,TFS,1056,VDE,1052,160,0,66
43755,NT,1539,VDE,1052,LPA,1054,160,0,66
43756,NT,1539,VDE,1052,TFN,1057,160,0,66
43757,NT,1539,VDE,1052,TFS,1056,160,0,66
43758,NU,2990,FUK,2305,OKA,2384,160,0,168
43759,NU,2990,HND,2359,ISG,2387,160,0,168
43760,NU,2990,HND,2359,MMY,2390,160,0,168
43761,NU,2990,ISG,2387,HND,2359,160,0,168
43762,NU,2990,ISG,2387,KIX,3992,160,0,168
43763,NU,2990,ISG,2387,OKA,2384,160,0,168
43764,NU,2990,KIX,3992,ISG,2387,160,0,168
43765,NU,2990,KIX,3992,OKA,2384,160,0,168
43766,NU,2990,KMQ,2322,OKA,2384,160,0,168
43767,NU,2990,MMY,2390,HND,2359,160,0,168
43768,NU,2990,MMY,2390,OKA,2384,160,0,168
43769,NU,2990,NGO,3942,OKA,2384,160,0,168
43770,NU,2990,OKA,2384,FUK,2305,160,0,168
43771,NU,2990,OKA,2384,ISG,2387,160,0,168
43772,NU,2990,OKA,2384,KIX,3992,160,0,168
43773,NU,2990,OKA,2384,KMQ,2322,160,0,168
43774,NU,2990,OKA,2384,MMY,2390,160,0,168
43775,NU,2990,OKA,2384,NGO,3942,160,0,168
43776,NU,2990,OKA,2384,OKJ,2327,160,0,168
43777,NU,2990,OKA,2384,UEO,2388,160,0,168
43778,NU,2990,OKJ,2327,OKA,2384,160,0,168
43779,NU,2990,UEO,2388,OKA,2384,160,0,168
43780,NX,316,BKK,3885,MFM,3121,160,0,960
43781,NX,316,CGO,3375,MFM,3121,160,0,639
43782,NX,316,CKG,3393,MFM,3121,160,0,639
43783,NX,316,CTU,3395,MFM,3121,160,0,641
43784,NX,316,DAD,3196,MFM,3121,160,0,142
43785,NX,316,FUK,2305,MFM,3121,160,0,220
43786,NX,316,HAN,3199,MFM,3121,160,0,142
43787,NX,316,HFE,3389,MFM,3121,160,0,641
43788,NX,316,HGH,3386,MFM,3121,160,0,960
43789,NX,316,ICN,3930,MFM,3121,160,0,960
43790,NX,316,KHH,2264,MFM,3121,160,0,639
43791,NX,316,KIX,3992,MFM,3121,160,0,142
43792,NX,316,MFM,3121,BKK,3885,160,0,641
43793,NX,316,MFM,3121,CGO,3375,160,0,639
43794,NX,316,MFM,3121,CKG,3393,160,0,639
43795,NX,316,MFM,3121,CTU,3395,160,0,641
43796,NX,316,MFM,3121,DAD,3196,160,0,142
43797,NX,316,MFM,3121,FUK,2305,160,0,220
43798,NX,316,MFM,3121,HAN,3199,160,0,142
43799,NX,316,MFM,3121,HFE,3389,160,0,641
43800,NX,316,MFM,3121,HGH,3386,160,0,960
43801,NX,316,MFM,3121,ICN,3930,160,0,960
43802,NX,316,MFM,3121,KHH,2264,160,0,639
43803,NX,316,MFM,3121,KIX,3992,160,0,142
43804,NX,316,MFM,3121,MNL,2397,Y,0,179
43805,NX,316,MFM,3121,MWX,4189,160,0,179
43806,NX,316,MFM,3121,NGB,3387,160,0,639
43807,NX,316,MFM,3121,NKG,3388,160,0,220
43808,NX,316,MFM,3121,NNG,3373,160,0,960
43809,NX,316,MFM,3121,NRT,2279,160,0,960
43810,NX,316,MFM,3121,OKJ,2327,160,0,220
43811,NX,316,MFM,3121,PEK,3364,160,0,960
43812,NX,316,MFM,3121,PUS,2372,160,0,179
43813,NX,316,MFM,3121,PVG,3406,160,0,220
43814,NX,316,MFM,3121,SHA,3391,160,0,960
43815,NX,316,MFM,3121,SHE,4144,160,0,142
43816,NX,316,MFM,3121,TPE,2276,160,0,960
43817,NX,316,MFM,3121,TYN,3369,160,0,639
43818,NX,316,MFM,3121,WUH,3376,Y,0,179
43819,NX,316,MFM,3121,XMN,3383,160,0,640
43820,NX,316,MNL,2397,MFM,3121,Y,0,179
43821,NX,316,MWX,4189,MFM,3121,160,0,179
43822,NX,316,NGB,3387,MFM,3121,160,0,639
43823,NX,316,NKG,3388,MFM,3121,160,0,220
43824,NX,316,NNG,3373,MFM,3121,160,0,960
43825,NX,316,NRT,2279,MFM,3121,160,0,960
43826,NX,316,OKJ,2327,MFM,3121,160,0,220
43827,NX,316,PEK,3364,MFM,3121,160,0,960
43828,NX,316,PUS,2372,MFM,3121,160,0,179
43829,NX,316,PVG,3406,MFM,3121,160,0,220
43830,NX,316,SHA,3391,MFM,3121,160,0,960
43831,NX,316,SHE,4144,MFM,3121,160,0,142
43832,NX,316,TPE,2276,MFM,3121,160,0,960
43833,NX,316,TYN,3369,MFM,3121,160,0,639
43834,NX,316,WUH,3376,MFM,3121,Y,0,179
43835,NX,316,XMN,3383,MFM,3121,160,0,640
43836,NY,896,AEY,11,RKV,18,160,0,19
43837,NY,896,EGS,12,RKV,18,160,0,19
43838,NY,896,GOH,8,RKV,18,160,0,160
43839,NY,896,IFJ,15,RKV,18,160,0,160
43840,NY,896,KUS,4248,RKV,18,160,0,160
43841,NY,896,RKV,18,AEY,11,160,0,19
43842,NY,896,RKV,18,EGS,12,160,0,19
43843,NY,896,RKV,18,GOH,8,160,0,160
43844,NY,896,RKV,18,IFJ,15,160,0,160
43845,NY,896,RKV,18,KUS,4248,160,0,160
43846,NZ,359,ADL,3341,AKL,2006,160,0,179
43847,NZ,359,AIT,1958,RAR,1959,Y,0,35
43848,NZ,359,AKL,2006,ADL,3341,160,0,179
43849,NZ,359,AKL,2006,APW,1969,160,0,1083
43850,NZ,359,AKL,2006,BHE,2037,Y,0,19
43851,NZ,359,AKL,2006,BNE,3320,160,0,2628
43852,NZ,359,AKL,2006,CHC,2009,160,0,1053
43853,NZ,359,AKL,2006,CNS,3322,160,0,179
43854,NZ,359,AKL,2006,DUD,2011,160,0,179
43855,NZ,359,AKL,2006,GIS,2012,Y,0,19
43856,NZ,359,AKL,2006,HKG,3077,160,0,451
43857,NZ,359,AKL,2006,HLZ,2015,Y,0,160
43858,NZ,359,AKL,2006,KAT,2018,Y,0,160
43859,NZ,359,AKL,2006,KKE,2017,Y,0,19
43860,NZ,359,AKL,2006,LAX,3484,160,0,1545
43861,NZ,359,AKL,2006,MEL,3339,160,0,1093
43862,NZ,359,AKL,2006,NAN,1960,160,0,2628
43863,NZ,359,AKL,2006,NOU,2005,Y,0,179
43864,NZ,359,AKL,2006,NPE,4095,Y,0,19
43865,NZ,359,AKL,2006,NPL,2023,Y,0,19
43866,NZ,359,AKL,2006,NRT,2279,160,0,1535
43867,NZ,359,AKL,2006,NSN,2024,Y,0,19
43868,NZ,359,AKL,2006,OOL,3321,160,0,179
43869,NZ,359,AKL,2006,PER,3351,160,0,451
43870,NZ,359,AKL,2006,PMR,2028,Y,0,19
43871,NZ,359,AKL,2006,PPQ,2029,Y,0,56
43872,NZ,359,AKL,2006,PPT,4075,160,0,290
43873,NZ,359,AKL,2006,PVG,3406,160,0,1535
43874,NZ,359,AKL,2006,RAR,1959,160,0,1855
43875,NZ,359,AKL,2006,ROT,2031,Y,0,19
43876,NZ,359,AKL,2006,SFO,3469,160,0,1516
43877,NZ,359,AKL,2006,SYD,3361,160,0,1855
43878,NZ,359,AKL,2006,TBU,1963,160,0,1083
43879,NZ,359,AKL,2006,TRG,2034,Y,0,19
43880,NZ,359,AKL,2006,TUO,2007,Y,0,160
43881,NZ,359,AKL,2006,VLI,1997,160,0,179
43882,NZ,359,AKL,2006,WAG,2047,Y,0,160
43883,NZ,359,AKL,2006,WHK,2041,Y,0,160
43884,NZ,359,AKL,2006,WLG,2042,160,0,1053
43885,NZ,359,AKL,2006,WRE,2045,Y,0,19
43886,NZ,359,AKL,2006,ZQN,2030,160,0,179
43887,NZ,359,ALH,6235,PER,3351,Y,0,50
43888,NZ,359,APW,1969,AKL,2006,160,0,1083
43889,NZ,359,ATL,3682,SFO,3469,Y,0,189
43890,NZ,359,AUH,2179,SIN,3316,Y,0,380
43891,NZ,359,BHE,2037,AKL,2006,Y,0,19
43892,NZ,359,BHE,2037,CHC,2009,Y,0,160
43893,NZ,359,BHE,2037,WLG,2042,Y,0,19
43894,NZ,359,BNE,3320,AKL,2006,160,0,2628
43895,NZ,359,BNE,3320,CHC,2009,160,0,179
43896,NZ,359,BNE,3320,160,6255,Y,0,108
43897,NZ,359,BNE,3320,DUD,2011,Y,0,160
43898,NZ,359,BNE,3320,NLK,3359,160,0,179
43899,NZ,359,BNE,3320,SIN,3316,Y,0,380
43900,NZ,359,BNE,3320,WLG,2042,Y,0,160
43901,NZ,359,BNE,3320,ZQN,2030,Y,0,160
43902,NZ,359,BQB,9090,PER,3351,Y,0,50
43903,NZ,359,CHC,2009,AKL,2006,160,0,1053
43904,NZ,359,CHC,2009,BHE,2037,Y,0,160
43905,NZ,359,CHC,2009,BNE,3320,160,0,179
43906,NZ,359,CHC,2009,DUD,2011,Y,0,19
43907,NZ,359,CHC,2009,HKK,2014,Y,0,19
43908,NZ,359,CHC,2009,HLZ,2015,Y,0,19
43909,NZ,359,CHC,2009,IVC,2025,Y,0,19
43910,NZ,359,CHC,2009,MEL,3339,160,0,179
43911,NZ,359,CHC,2009,NPE,4095,Y,0,56
43912,NZ,359,CHC,2009,NPL,2023,Y,0,56
43913,NZ,359,CHC,2009,NSN,2024,Y,0,56
43914,NZ,359,CHC,2009,OOL,3321,160,0,179
43915,NZ,359,CHC,2009,PMR,2028,Y,0,19
43916,NZ,359,CHC,2009,PPQ,2029,Y,0,56
43917,NZ,359,CHC,2009,ROT,2031,Y,0,66
43918,NZ,359,CHC,2009,SYD,3361,160,0,179
43919,NZ,359,CHC,2009,TRG,2034,Y,0,56
43920,NZ,359,CHC,2009,WLG,2042,160,0,1053
43921,NZ,359,CHC,2009,ZQN,2030,160,0,179
43922,NZ,359,160,6255,BNE,3320,Y,0,108
43923,NZ,359,CNS,3322,AKL,2006,160,0,179
43924,NZ,359,DCN,9905,PER,3351,Y,0,420
43925,NZ,359,DUD,2011,AKL,2006,160,0,179
43926,NZ,359,DUD,2011,CHC,2009,Y,0,19
43927,NZ,359,DUD,2011,WLG,2042,160,0,1053
43928,NZ,359,EPR,6266,PER,3351,Y,0,50
43929,NZ,359,FRA,360,SFO,3469,Y,0,524
43930,NZ,359,GDL,1804,LAX,3484,Y,0,142
43931,NZ,359,GDL,1804,SFO,3469,Y,0,1057
43932,NZ,359,GET,6268,PER,3351,Y,0,100
43933,NZ,359,GIS,2012,AKL,2006,Y,0,19
43934,NZ,359,GIS,2012,WLG,2042,Y,0,160
43935,NZ,359,HKG,3077,AKL,2006,160,0,451
43936,NZ,359,HKK,2014,CHC,2009,Y,0,19
43937,NZ,359,HLZ,2015,AKL,2006,Y,0,160
43938,NZ,359,HLZ,2015,CHC,2009,Y,0,19
43939,NZ,359,HLZ,2015,PMR,2028,Y,0,160
43940,NZ,359,HLZ,2015,WLG,2042,Y,0,19
43941,NZ,359,HNL,3728,AKL,2006,160,0,290
43942,NZ,359,IUE,5884,AKL,2006,160,0,179
43943,NZ,359,IVC,2025,CHC,2009,Y,0,19
43944,NZ,359,IVC,2025,WLG,2042,Y,0,56
43945,NZ,359,KAT,2018,AKL,2006,Y,0,160
43946,NZ,359,KGI,3346,PER,3351,Y,0,100
43947,NZ,359,KKE,2017,AKL,2006,Y,0,19
43948,NZ,359,KNX,3347,PER,3351,Y,0,122
43949,NZ,359,LAX,3484,AKL,2006,160,0,1545
43950,NZ,359,LAX,3484,BJX,1815,Y,0,142
43951,NZ,359,LAX,3484,GDL,1804,Y,0,142
43952,NZ,359,LAX,3484,LHR,507,160,0,451
43953,NZ,359,LAX,3484,MEX,1824,Y,0,179
43954,NZ,359,LAX,3484,MSY,3861,Y,0,1377
43955,NZ,359,LAX,3484,NAN,1960,Y,0,380
43956,NZ,359,LAX,3484,PPT,4075,Y,0,335
43957,NZ,359,LAX,3484,RAR,1959,160,0,290
43958,NZ,359,LAX,3484,SYD,3361,Y,0,451
43959,NZ,359,LEA,3348,PER,3351,Y,0,122
43960,NZ,359,LHR,507,LAX,3484,160,0,451
43961,NZ,359,LHR,507,SFO,3469,Y,0,451
43962,NZ,359,MEL,3339,AKL,2006,160,0,1093
43963,NZ,359,MEL,3339,CHC,2009,160,0,179
43964,NZ,359,MEL,3339,PVG,3406,Y,0,412
43965,NZ,359,MEL,3339,WLG,2042,160,0,179
43966,NZ,359,MEX,1824,LAX,3484,Y,0,179
43967,NZ,359,MEX,1824,SFO,3469,Y,0,179
43968,NZ,359,MSY,3861,LAX,3484,Y,0,1477
43969,NZ,359,NAN,1960,AKL,2006,160,0,2628
43970,NZ,359,NAN,1960,LAX,3484,Y,0,380
43971,NZ,359,NLK,3359,AKL,2006,160,0,179
43972,NZ,359,NLK,3359,BNE,3320,160,0,179
43973,NZ,359,NLK,3359,SYD,3361,160,0,179
43974,NZ,359,NOU,2005,AKL,2006,160,0,179
43975,NZ,359,NPE,4095,AKL,2006,Y,0,19
43976,NZ,359,NPE,4095,CHC,2009,Y,0,56
43977,NZ,359,NPE,4095,WLG,2042,Y,0,19
43978,NZ,359,NPL,2023,AKL,2006,Y,0,19
43979,NZ,359,NPL,2023,CHC,2009,Y,0,56
43980,NZ,359,NPL,2023,WLG,2042,Y,0,56
43981,NZ,359,NRT,2279,AKL,2006,160,0,1535
43982,NZ,359,NSN,2024,AKL,2006,Y,0,19
43983,NZ,359,NSN,2024,CHC,2009,Y,0,19
43984,NZ,359,NSN,2024,PMR,2028,Y,0,160
43985,NZ,359,NSN,2024,WLG,2042,Y,0,19
43986,NZ,359,OOL,3321,AKL,2006,160,0,179
43987,NZ,359,OOL,3321,CHC,2009,160,0,179
43988,NZ,359,PBO,6314,PER,3351,Y,0,122
43989,NZ,359,PEK,3364,PVG,3406,Y,0,412
43990,NZ,359,PER,3351,AKL,2006,160,0,451
43991,NZ,359,PER,3351,ALH,6235,Y,0,50
43992,NZ,359,PER,3351,BQB,9090,Y,0,50
43993,NZ,359,PER,3351,DCN,9905,Y,0,420
43994,NZ,359,PER,3351,EPR,6266,Y,0,50
43995,NZ,359,PER,3351,GET,6268,160,0,122
43996,NZ,359,PER,3351,KGI,3346,Y,0,100
43997,NZ,359,PER,3351,KNX,3347,Y,0,122
43998,NZ,359,PER,3351,LEA,3348,Y,0,122
43999,NZ,359,PER,3351,PBO,6314,Y,0,122
44000,NZ,359,PER,3351,RVT,7577,Y,0,50
44001,NZ,359,PMR,2028,AKL,2006,Y,0,19
44002,NZ,359,PMR,2028,CHC,2009,Y,0,19
44003,NZ,359,PMR,2028,HLZ,2015,Y,0,160
44004,NZ,359,PMR,2028,NSN,2024,Y,0,160
44005,NZ,359,PMR,2028,WLG,2042,Y,0,160
44006,NZ,359,PPQ,2029,AKL,2006,Y,0,56
44007,NZ,359,PPQ,2029,CHC,2009,Y,0,56
44008,NZ,359,PPT,4075,AKL,2006,160,0,1106
44009,NZ,359,PPT,4075,LAX,3484,Y,0,335
44010,NZ,359,PQQ,6320,SYD,3361,160,0,66
44011,NZ,359,PVG,3406,AKL,2006,160,0,1535
44012,NZ,359,PVG,3406,MEL,3339,Y,0,412
44013,NZ,359,PVG,3406,PEK,3364,Y,0,412
44014,NZ,359,PVG,3406,SYD,3361,Y,0,412
44015,NZ,359,RAR,1959,AIT,1958,Y,0,19
44016,NZ,359,RAR,1959,AKL,2006,160,0,1855
44017,NZ,359,RAR,1959,LAX,3484,160,0,290
44018,NZ,359,RAR,1959,SYD,3361,160,0,290
44019,NZ,359,ROT,2031,AKL,2006,Y,0,19
44020,NZ,359,ROT,2031,CHC,2009,Y,0,66
44021,NZ,359,ROT,2031,WLG,2042,Y,0,56
44022,NZ,359,RVT,7577,PER,3351,Y,0,50
44023,NZ,359,SFO,3469,AKL,2006,160,0,1516
44024,NZ,359,SFO,3469,ATL,3682,Y,0,189
44025,NZ,359,SFO,3469,FRA,360,Y,0,524
44026,NZ,359,SFO,3469,GDL,1804,Y,0,1057
44027,NZ,359,SFO,3469,LHR,507,Y,0,451
44028,NZ,359,SFO,3469,MEX,1824,Y,0,179
44029,NZ,359,SFO,3469,SYD,3361,Y,0,451
44030,NZ,359,SIN,3316,AUH,2179,Y,0,380
44031,NZ,359,SIN,3316,BNE,3320,Y,0,380
44032,NZ,359,SYD,3361,AKL,2006,160,0,1855
44033,NZ,359,SYD,3361,CHC,2009,160,0,179
44034,NZ,359,SYD,3361,LAX,3484,Y,0,451
44035,NZ,359,SYD,3361,NLK,3359,160,0,179
44036,NZ,359,SYD,3361,PQQ,6320,160,0,66
44037,NZ,359,SYD,3361,PVG,3406,Y,0,412
44038,NZ,359,SYD,3361,RAR,1959,160,0,290
44039,NZ,359,SYD,3361,SFO,3469,Y,0,451
44040,NZ,359,SYD,3361,WLG,2042,160,0,179
44041,NZ,359,TBU,1963,AKL,2006,160,0,1083
44042,NZ,359,TIU,2035,WLG,2042,Y,0,160
44043,NZ,359,TRG,2034,AKL,2006,Y,0,19
44044,NZ,359,TRG,2034,CHC,2009,Y,0,56
44045,NZ,359,TRG,2034,WLG,2042,Y,0,56
44046,NZ,359,TUO,2007,AKL,2006,Y,0,160
44047,NZ,359,TUO,2007,WLG,2042,Y,0,160
44048,NZ,359,VLI,1997,AKL,2006,160,0,179
44049,NZ,359,WAG,2047,AKL,2006,Y,0,160
44050,NZ,359,WHK,2041,AKL,2006,Y,0,160
44051,NZ,359,WLG,2042,AKL,2006,160,0,1053
44052,NZ,359,WLG,2042,BHE,2037,Y,0,19
44053,NZ,359,WLG,2042,BNE,3320,Y,0,160
44054,NZ,359,WLG,2042,CHC,2009,160,0,1053
44055,NZ,359,WLG,2042,DUD,2011,160,0,1053
44056,NZ,359,WLG,2042,GIS,2012,Y,0,160
44057,NZ,359,WLG,2042,HLZ,2015,Y,0,19
44058,NZ,359,WLG,2042,IVC,2025,Y,0,56
44059,NZ,359,WLG,2042,MEL,3339,160,0,179
44060,NZ,359,WLG,2042,NPE,4095,Y,0,19
44061,NZ,359,WLG,2042,NPL,2023,Y,0,56
44062,NZ,359,WLG,2042,NSN,2024,Y,0,19
44063,NZ,359,WLG,2042,PMR,2028,Y,0,160
44064,NZ,359,WLG,2042,ROT,2031,Y,0,56
44065,NZ,359,WLG,2042,SYD,3361,160,0,179
44066,NZ,359,WLG,2042,TIU,2035,Y,0,160
44067,NZ,359,WLG,2042,TRG,2034,Y,0,56
44068,NZ,359,WLG,2042,TUO,2007,Y,0,160
44069,NZ,359,WLG,2042,WRE,2045,Y,0,160
44070,NZ,359,WLG,2042,WSZ,2046,Y,0,160
44071,NZ,359,WLG,2042,ZQN,2030,Y,0,66
44072,NZ,359,WRE,2045,AKL,2006,Y,0,19
44073,NZ,359,WRE,2045,WLG,2042,Y,0,160
44074,NZ,359,WSZ,2046,WLG,2042,Y,0,160
44075,NZ,359,YVR,156,AKL,2006,160,0,451
44076,NZ,359,ZQN,2030,AKL,2006,160,0,179
44077,NZ,359,ZQN,2030,CHC,2009,160,0,179
44078,NZ,359,ZQN,2030,WLG,2042,Y,0,66
44079,O4,\N,ACC,248,KMS,5556,160,0,160
44080,O4,\N,ACC,248,NYI,251,160,0,160
44081,O4,\N,ACC,248,TKD,252,160,0,160
44082,O4,\N,ACC,248,TML,249,160,0,160
44083,O4,\N,KMS,5556,ACC,248,160,0,160
44084,O4,\N,NYI,251,ACC,248,160,0,160
44085,O4,\N,TKD,252,ACC,248,160,0,160
44086,O4,\N,TML,249,ACC,248,160,0,160
44087,O6,3764,AJU,2522,BSB,2531,160,0,117
44088,O6,3764,AJU,2522,SSA,2621,160,0,117
44089,O6,3764,BSB,2531,AJU,2522,160,0,117
44090,O6,3764,BSB,2531,CGB,2548,160,0,122
44091,O6,3764,BSB,2531,CGH,2618,160,0,737
44092,O6,3764,BSB,2531,CGR,2538,160,0,117
44093,O6,3764,BSB,2531,CNF,2537,160,0,122
44094,O6,3764,BSB,2531,CWB,2545,160,0,117
44095,O6,3764,BSB,2531,FLN,2555,160,0,117
44096,O6,3764,BSB,2531,FOR,2559,160,0,179
44097,O6,3764,BSB,2531,GIG,2560,160,0,117
44098,O6,3764,BSB,2531,GRU,2564,160,0,638
44099,O6,3764,BSB,2531,IOS,2569,160,0,122
44100,O6,3764,BSB,2531,JDO,6034,160,0,117
44101,O6,3764,BSB,2531,JPA,2575,160,0,142
44102,O6,3764,BSB,2531,MCZ,2590,160,0,117
44103,O6,3764,BSB,2531,NAT,2597,160,0,142
44104,O6,3764,BSB,2531,PNZ,2604,160,0,122
44105,O6,3764,BSB,2531,REC,2610,160,0,117
44106,O6,3764,BSB,2531,SDU,2612,160,0,637
44107,O6,3764,BSB,2531,SSA,2621,160,0,117
44108,O6,3764,CGB,2548,BSB,2531,160,0,122
44109,O6,3764,CGB,2548,CGR,2538,160,0,122
44110,O6,3764,CGB,2548,GRU,2564,160,0,117
44111,O6,3764,CGB,2548,PVH,2607,160,0,122
44112,O6,3764,CGH,2618,BSB,2531,160,0,737
44113,O6,3764,CGH,2618,FLN,2555,160,0,637
44114,O6,3764,CGH,2618,SDU,2612,160,0,142
44115,O6,3764,CGH,2618,SSA,2621,160,0,117
44116,O6,3764,CGR,2538,BSB,2531,160,0,117
44117,O6,3764,CGR,2538,CGB,2548,160,0,122
44118,O6,3764,CGR,2538,CWB,2545,160,0,122
44119,O6,3764,CNF,2537,BSB,2531,160,0,122
44120,O6,3764,CWB,2545,BSB,2531,160,0,117
44121,O6,3764,CWB,2545,CGR,2538,160,0,122
44122,O6,3764,FLN,2555,BSB,2531,160,0,117
44123,O6,3764,FLN,2555,CGH,2618,160,0,637
44124,O6,3764,FLN,2555,GIG,2560,160,0,117
44125,O6,3764,FLN,2555,GRU,2564,160,0,638
44126,O6,3764,FLN,2555,POA,2599,160,0,179
44127,O6,3764,FLN,2555,XAP,2539,160,0,117
44128,O6,3764,FOR,2559,BSB,2531,160,0,179
44129,O6,3764,FOR,2559,GIG,2560,160,0,117
44130,O6,3764,FOR,2559,GRU,2564,160,0,638
44131,O6,3764,FOR,2559,JDO,6034,160,0,117
44132,O6,3764,GIG,2560,BSB,2531,160,0,117
44133,O6,3764,GIG,2560,FLN,2555,160,0,117
44134,O6,3764,GIG,2560,FOR,2559,160,0,117
44135,O6,3764,GIG,2560,GRU,2564,160,0,117
44136,O6,3764,GIG,2560,JPA,2575,160,0,117
44137,O6,3764,GIG,2560,POA,2599,160,0,117
44138,O6,3764,GIG,2560,REC,2610,160,0,117
44139,O6,3764,GIG,2560,SSA,2621,160,0,179
44140,O6,3764,GRU,2564,BSB,2531,160,0,638
44141,O6,3764,GRU,2564,CGB,2548,160,0,117
44142,O6,3764,GRU,2564,FLN,2555,160,0,638
44143,O6,3764,GRU,2564,FOR,2559,160,0,638
44144,O6,3764,GRU,2564,GIG,2560,160,0,117
44145,O6,3764,GRU,2564,JDO,6034,160,0,117
